id_deputado,id_votacao,tipo_voto
160665,2330598-8,Sim
160665,1701050-140,Sim
160665,1701050-129,Não
160665,1701050-124,Sim
160665,2306112-69,Sim
160665,2306112-62,Sim
160665,2306112-59,Sim
160665,2326450-98,Sim
160665,2326450-90,Sim
160665,2329218-195,Sim
160665,2329218-192,Sim
160665,2329218-182,Sim
160665,2329218-177,Não
160665,2331627-9,Sim
160665,2331627-7,Não
160665,2329218-168,Sim
160665,2329218-165,Sim
160665,2329218-162,Sim
160665,2329218-159,Sim
160665,2329218-156,Sim
160665,2329218-153,Sim
160665,2329218-151,Não
160665,2329218-135,Sim
160665,2329218-133,Não
160665,2326450-85,Sim
160665,2330227-51,Sim
160665,2330227-45,Sim
160665,1301482-127,Não
204509,2193540-135,Obstrução
204509,2192459-734,Sim
204509,2192459-730,Não
204509,2192459-727,Não
204509,2192459-724,Não
204509,2192459-705,Obstrução
204509,2192459-704,Não
204509,2192459-696,Não
204509,2192459-692,Sim
204509,2192459-690,Obstrução
204509,2192459-671,Não
204509,2192459-668,Sim
204509,2192459-665,Não
204509,2192459-657,Não
204509,2192459-653,Não
204509,2192459-649,Não
204509,2192459-646,Obstrução
204509,2192459-640,Sim
204509,2192459-636,Não
204509,2192459-609,Obstrução
204509,2192459-601,Não
204509,2226336-8,Obstrução
204509,2215381-8,Sim
204509,2226362-7,Obstrução
204509,2209381-77,Obstrução
204509,2242888-108,Não
204509,2242888-105,Sim
204509,2242888-100,Não
204509,2242888-95,Sim
204509,2242888-71,Não
204509,2246357-57,Sim
204509,2242887-152,Sim
204509,2255237-7,Não
204509,2253458-7,Não
204509,2230248-6,Não
204509,1198512-279,Sim
204509,1198512-272,Sim
204509,1198512-254,Sim
204509,1198512-250,Sim
204509,2256542-68,Sim
204509,2256542-32,Sim
204509,2253471-108,Sim
204509,2255096-53,Sim
204509,2255096-29,Sim
204509,2253827-32,Não
204509,593065-189,Sim
204509,593065-141,Sim
204509,2279744-57,Não
204509,2279744-54,Sim
204509,2279744-42,Sim
204509,2283436-69,Não
204509,2283436-67,Sim
204509,2283436-58,Não
204509,2283436-57,Sim
204509,2290114-13,Não
204509,2249925-113,Não
204509,2249925-110,Sim
204509,2313396-56,Sim
204509,2311299-78,Sim
204509,2311299-67,Sim
204509,2313734-83,Não
204509,2313734-76,Não
204509,2313734-73,Sim
204509,2313734-70,Não
204509,2313734-65,Não
204509,2313734-62,Não
204509,2313734-59,Não
204509,2313734-53,Obstrução
204509,2313734-42,Sim
204509,2313734-37,Sim
204509,2311300-88,Sim
204509,2311300-86,Sim
204509,2311300-84,Não
204509,2311300-81,Não
204509,2311300-78,Sim
204509,2311300-66,Não
204509,2311300-63,Sim
204509,2311300-60,Sim
204509,2311300-57,Sim
204509,2311300-33,Sim
204509,2242238-17,Não
204509,2319794-7,Não
204509,2318553-54,Não
204509,2318553-51,Sim
204509,2318553-48,Sim
204509,2300880-94,Não
204509,2300880-91,Não
204509,2300880-88,Sim
204509,2319485-7,Sim
204509,2300880-79,Não
204509,2300880-76,Sim
204509,2330598-8,Sim
204509,1701050-140,Não
204509,1701050-129,Não
204509,1701050-124,Não
204509,2306112-69,Não
204509,2306112-59,Não
204509,2326450-98,Sim
204509,2326450-90,Sim
204509,2329218-195,Não
204509,2329218-177,Obstrução
204509,2331627-9,Não
204509,2329218-168,Não
204509,2329218-165,Não
204509,2329218-162,Não
204509,2329218-159,Obstrução
204509,2329218-156,Obstrução
204509,2329218-153,Não
204509,2326450-85,Sim
204509,2330227-45,Não
204509,2330227-41,Não
204509,2330227-38,Sim
204509,1301482-127,Sim
160512,2193540-135,Não
160512,2192459-730,Sim
160512,2192459-727,Sim
160512,2192459-724,Sim
160512,2192459-704,Não
160512,2192459-696,Sim
160512,2192459-692,Sim
160512,2192459-690,Não
160512,2192459-668,Sim
160512,2192459-665,Sim
160512,2192459-657,Sim
160512,2192459-653,Não
160512,2192459-649,Sim
160512,2192459-646,Não
160512,2192459-640,Sim
160512,2192459-636,Sim
160512,2192459-625,Não
160512,2192459-619,Não
160512,2192459-616,Sim
160512,2192459-601,Sim
160512,2226336-8,Sim
160512,2215381-8,Sim
160512,2209381-77,Não
160512,2242488-56,Não
160512,2242488-47,Sim
160512,2242140-81,Sim
160512,2242140-72,Sim
160512,2242140-63,Sim
160512,2230815-71,Não
160512,2230815-65,Não
160512,2242868-76,Sim
160512,2229308-77,Sim
160512,2229308-75,Sim
160512,2229308-71,Não
160512,2229308-70,Não
160512,2229308-66,Sim
160512,2229308-56,Sim
160512,2229308-55,Sim
160512,2229308-53,Não
160512,2229308-44,Sim
160512,2206395-99,Não
160512,2206395-58,Não
160512,2206395-55,Não
160512,2242888-108,Sim
160512,2242888-105,Não
160512,2242888-100,Sim
160512,2242888-93,Não
160512,2242888-78,Sim
160512,2242888-71,Sim
160512,2242888-60,Não
160512,2246357-57,Sim
160512,2242887-152,Sim
160512,2255237-7,Sim
160512,2253458-7,Sim
160512,2230248-6,Sim
160512,1198512-279,Sim
160512,1198512-272,Sim
160512,1198512-254,Não
160512,1198512-250,Sim
160512,2236858-34,Não
160512,2256542-68,Sim
160512,2253471-108,Não
160512,2255096-53,Não
160512,2255096-29,Não
160512,2253827-32,Não
160512,593065-189,Não
160512,593065-178,Sim
160512,593065-141,Não
160512,2277242-56,Sim
160512,2279545-9,Sim
160512,2267685-96,Sim
160512,2267685-56,Não
160512,2267685-46,Sim
160512,2279744-57,Não
160512,2279744-54,Não
160512,2279744-49,Não
160512,2279744-42,Não
160512,2283436-69,Sim
160512,2283436-67,Não
160512,2283436-58,Sim
160512,2290114-13,Sim
160512,2203957-126,Não
160512,2203957-123,Sim
160512,2203957-115,Sim
160512,2190265-63,Sim
160512,2304142-11,Sim
160512,2304142-8,Não
160512,2249925-120,Não
160512,2249925-113,Sim
160512,2249925-110,Não
160512,2313396-56,Sim
160512,2313734-83,Sim
160512,2313734-76,Sim
160512,2313734-73,Sim
160512,2313734-70,Sim
160512,2313734-65,Sim
160512,2313734-59,Sim
160512,2313734-53,Não
160512,2313734-42,Não
160512,2313734-37,Não
160512,2311300-91,Sim
160512,2311300-88,Sim
160512,2311300-86,Não
160512,2311300-84,Não
160512,2311300-78,Sim
160512,2311300-69,Não
160512,2311300-66,Sim
160512,2311300-63,Não
160512,2311300-60,Sim
160512,2310615-55,Sim
160512,2318553-54,Sim
160512,2318553-51,Sim
160512,2318553-48,Sim
160512,2300880-94,Sim
160512,2300880-91,Sim
160512,2300880-88,Não
160512,2319485-10,Sim
160512,2319485-7,Não
160512,2300880-79,Sim
160512,2300880-76,Não
160512,2329218-207,Sim
160512,2330598-8,Sim
160512,1701050-124,Sim
160512,2306112-69,Sim
160512,2306112-62,Sim
160512,2306112-59,Sim
160512,2326450-98,Sim
160512,2326450-90,Sim
160512,2329218-195,Sim
160512,2329218-192,Sim
160512,2329218-182,Sim
160512,2329218-177,Não
160512,2331627-9,Sim
160512,2331627-7,Não
160512,2329218-168,Sim
160512,2329218-165,Sim
160512,2329218-162,Sim
160512,2329218-159,Sim
160512,2329218-156,Sim
160512,2329218-153,Sim
160512,2329218-151,Não
160512,2329218-135,Sim
160512,2329218-133,Não
160512,2326450-85,Sim
160512,2330227-41,Sim
160512,2330227-38,Não
160512,1301482-127,Não
69871,2193540-135,Sim
69871,2226336-8,Sim
69871,2215381-8,Sim
69871,2226362-7,Não
69871,2209381-77,Sim
69871,2242488-56,Sim
69871,2242488-47,Não
69871,2242140-81,Sim
69871,2242140-72,Sim
69871,2242140-63,Sim
69871,2230815-71,Não
69871,2242868-76,Sim
69871,2229308-92,Não
69871,2229308-89,Não
69871,2229308-83,Não
69871,2229308-80,Não
69871,2229308-77,Não
69871,2229308-71,Não
69871,2229308-70,Sim
69871,2229308-66,Não
69871,2229308-65,Não
69871,2229308-64,Não
69871,2229308-56,Sim
69871,2229308-55,Não
69871,2229308-53,Sim
69871,2229308-50,Sim
69871,2229308-44,Não
69871,2206395-99,Não
69871,2206395-58,Não
69871,2242888-115,Não
69871,2242888-114,Não
69871,2242888-111,Não
69871,2242888-108,Não
69871,2242888-105,Sim
69871,2242888-93,Sim
69871,2242888-71,Não
69871,2242888-67,Não
69871,2242888-48,Sim
69871,2242888-38,Sim
69871,2246357-57,Sim
69871,2242887-152,Sim
69871,2255237-7,Sim
69871,1198512-279,Sim
69871,1198512-272,Sim
69871,1198512-257,Sim
69871,1198512-254,Sim
69871,1198512-250,Sim
69871,2256542-68,Sim
69871,2256542-32,Não
69871,2253471-108,Sim
69871,2253827-32,Sim
69871,593065-189,Sim
69871,593065-178,Não
69871,2251926-55,Não
69871,2277242-56,Sim
69871,2279545-9,Sim
69871,2267685-96,Não
69871,2267685-64,Não
69871,2267685-56,Sim
69871,2267685-46,Não
69871,2267685-38,Sim
69871,2121789-54,Sim
69871,2279744-57,Não
69871,2290114-13,Não
69871,2203957-126,Sim
69871,2203957-115,Sim
69871,2190265-63,Sim
69871,2304142-11,Não
69871,2304142-8,Sim
69871,2249925-113,Não
69871,2249925-110,Sim
69871,2313396-56,Sim
69871,2311299-78,Sim
69871,2311299-67,Sim
69871,2313734-83,Não
69871,2313734-76,Não
69871,2313734-73,Sim
69871,2313734-70,Não
69871,2313734-65,Não
69871,2313734-62,Sim
69871,2313734-59,Não
69871,2313734-53,Sim
69871,2313734-37,Sim
69871,2311300-91,Sim
69871,2311300-88,Sim
69871,2311300-86,Sim
69871,2311300-84,Sim
69871,2311300-81,Não
69871,2311300-78,Sim
69871,2311300-69,Sim
69871,2311300-66,Não
69871,2311300-63,Sim
69871,2311300-60,Sim
69871,2311300-57,Não
69871,2311300-33,Não
69871,2242238-17,Não
69871,2319794-7,Não
69871,2310615-55,Não
69871,2318553-54,Não
69871,2318553-51,Sim
69871,2318553-48,Sim
69871,2300880-94,Sim
69871,2300880-91,Sim
69871,2300880-88,Não
69871,2319485-10,Sim
69871,2319485-7,Não
69871,2300880-79,Sim
69871,2300880-76,Não
69871,2330598-8,Sim
69871,1701050-140,Sim
69871,1701050-124,Sim
69871,2326450-98,Sim
69871,2326450-90,Sim
69871,2329218-195,Não
69871,2329218-192,Sim
69871,2329218-182,Sim
69871,2329218-177,Não
69871,2331627-9,Sim
69871,2329218-168,Não
69871,2329218-165,Não
69871,2329218-162,Não
69871,2329218-159,Sim
69871,2329218-156,Sim
69871,2329218-153,Sim
69871,2329218-151,Obstrução
69871,2329218-135,Sim
69871,2329218-133,Não
69871,2326450-85,Sim
69871,2330227-51,Não
69871,2330227-45,Não
69871,2330227-41,Não
69871,2330227-38,Sim
69871,1301482-127,Sim
178975,2193540-135,Não
178975,2192459-741,Sim
178975,2192459-734,Sim
178975,2192459-730,Sim
178975,2192459-727,Sim
178975,2192459-724,Sim
178975,2192459-704,Não
178975,2192459-696,Sim
178975,2192459-692,Não
178975,2192459-690,Não
178975,2192459-671,Não
178975,2192459-668,Sim
178975,2192459-665,Sim
178975,2192459-662,Não
178975,2192459-657,Sim
178975,2192459-653,Sim
178975,2192459-649,Sim
178975,2192459-646,Não
178975,2192459-636,Sim
178975,2192459-616,Sim
178975,2192459-612,Não
178975,2192459-609,Não
178975,2192459-601,Sim
178975,2242488-56,Não
178975,2242488-47,Sim
178975,2242140-81,Não
178975,2242140-72,Não
178975,2242140-63,Não
178975,2230815-71,Sim
178975,2230815-65,Não
178975,2242868-76,Não
178975,2229308-92,Sim
178975,2229308-89,Sim
178975,2229308-80,Sim
178975,2229308-77,Sim
178975,2229308-75,Sim
178975,2229308-71,Não
178975,2229308-70,Sim
178975,2229308-66,Sim
178975,2229308-65,Sim
178975,2229308-64,Sim
178975,2229308-56,Sim
178975,2229308-55,Sim
178975,2229308-50,Não
178975,2229308-44,Sim
178975,2206395-99,Sim
178975,2206395-58,Não
178975,2244243-62,Sim
178975,2242888-115,Sim
178975,2242888-114,Sim
178975,2242888-111,Sim
178975,2242888-108,Sim
178975,2242888-105,Não
178975,2242888-100,Sim
178975,2242888-95,Não
178975,2242888-93,Não
178975,2242888-78,Não
178975,2242888-71,Sim
178975,2242888-67,Sim
178975,2242888-66,Não
178975,2242888-60,Não
178975,2242888-56,Não
178975,2242888-48,Não
178975,2242888-38,Não
178975,2246357-57,Não
178975,2242887-152,Não
178975,2255237-7,Sim
178975,2253458-7,Sim
178975,2230248-6,Sim
178975,1198512-279,Não
178975,1198512-272,Sim
178975,1198512-254,Não
178975,1198512-250,Sim
178975,2256542-68,Sim
178975,2256542-32,Não
178975,2253471-108,Não
178975,2255096-53,Não
178975,2255096-29,Não
178975,2253827-32,Não
178975,593065-189,Não
178975,593065-178,Sim
178975,593065-172,Não
178975,593065-141,Não
178975,2277242-56,Não
178975,2279545-9,Sim
178975,2267685-64,Não
178975,2267685-46,Sim
178975,2267685-38,Não
178975,2267685-33,Não
178975,2279744-57,Sim
178975,2279744-42,Não
178975,2283436-67,Não
178975,2249925-120,Não
178975,2249925-113,Sim
178975,2249925-110,Não
178975,2313396-56,Sim
178975,2313734-83,Sim
178975,2313734-53,Não
178975,2313734-42,Não
178975,2313734-37,Não
178975,2311300-91,Sim
178975,2311300-88,Sim
178975,2311300-86,Não
178975,2311300-84,Sim
178975,2311300-81,Sim
178975,2311300-78,Sim
178975,2311300-69,Não
178975,2311300-63,Não
178975,2311300-60,Não
178975,2311300-57,Não
178975,2311300-33,Não
178975,2242238-17,Sim
178975,2319794-7,Sim
178975,2318553-54,Sim
178975,2318553-51,Sim
178975,2318553-48,Sim
178975,2300880-94,Sim
178975,2300880-91,Sim
178975,2300880-88,Não
178975,2319485-10,Sim
178975,2319485-7,Não
178975,2300880-79,Sim
178975,2300880-76,Não
178975,2330598-8,Sim
178975,1701050-140,Sim
178975,1701050-129,Não
178975,1701050-124,Sim
178975,2306112-62,Sim
178975,2329218-195,Sim
178975,2329218-192,Sim
178975,2329218-182,Sim
178975,2331627-9,Sim
178975,2331627-7,Não
178975,2329218-168,Sim
178975,2329218-165,Sim
178975,2329218-159,Sim
178975,2329218-156,Sim
178975,2329218-153,Sim
178975,2329218-151,Não
178975,2329218-135,Sim
178975,2329218-133,Não
178975,2326450-85,Sim
178975,2330227-51,Sim
73701,2192459-734,Sim
73701,2192459-730,Não
73701,2192459-727,Não
73701,2192459-724,Não
73701,2192459-705,Obstrução
73701,2192459-704,Não
73701,2192459-696,Não
73701,2192459-692,Sim
73701,2192459-690,Obstrução
73701,2192459-671,Não
73701,2192459-668,Sim
73701,2192459-665,Não
73701,2192459-662,Obstrução
73701,2192459-657,Não
73701,2192459-653,Não
73701,2192459-649,Não
73701,2192459-646,Obstrução
73701,2192459-640,Sim
73701,2192459-636,Não
73701,2192459-625,Obstrução
73701,2192459-619,Obstrução
73701,2192459-616,Obstrução
73701,2192459-612,Obstrução
73701,2192459-609,Obstrução
73701,2192459-601,Não
73701,2226336-8,Sim
73701,2215381-8,Sim
73701,2226362-7,Sim
73701,2209381-77,Obstrução
73701,2236213-24,Sim
73701,2242488-56,Sim
73701,2242488-47,Não
73701,2242140-81,Sim
73701,2242140-63,Sim
73701,2230815-71,Não
73701,2242868-76,Sim
73701,2229308-92,Não
73701,2229308-89,Não
73701,2229308-83,Não
73701,2229308-80,Não
73701,2229308-77,Não
73701,2229308-75,Não
73701,2229308-71,Não
73701,2229308-70,Não
73701,2229308-66,Sim
73701,2229308-65,Não
73701,2229308-64,Não
73701,2229308-55,Não
73701,2206395-99,Não
73701,2206395-58,Não
73701,2206395-55,Não
73701,2244243-71,Sim
73701,2244243-62,Não
73701,2242888-115,Não
73701,2242888-114,Não
73701,2242888-111,Não
73701,2242888-108,Não
73701,2242888-105,Sim
73701,2242888-100,Não
73701,2242888-95,Sim
73701,2242888-78,Sim
73701,2242888-71,Não
73701,2242888-67,Não
73701,2242888-66,Não
73701,2242888-60,Sim
73701,2242888-56,Sim
73701,2242888-48,Sim
73701,2242888-38,Sim
73701,2246357-57,Sim
73701,2242887-152,Sim
73701,2255237-7,Não
73701,2230248-6,Não
73701,1198512-279,Sim
73701,1198512-272,Sim
73701,1198512-257,Sim
73701,1198512-254,Sim
73701,1198512-250,Sim
73701,2236858-34,Não
73701,2256542-68,Não
73701,2256542-32,Não
73701,2253471-108,Sim
73701,2255096-53,Sim
73701,2255096-29,Sim
73701,2253827-32,Não
73701,593065-189,Sim
73701,593065-178,Não
73701,593065-172,Sim
73701,2251926-55,Não
73701,2277242-56,Não
73701,2279545-9,Sim
73701,2267685-96,Não
73701,2267685-64,Sim
73701,2267685-56,Obstrução
73701,2267685-46,Obstrução
73701,2267685-38,Obstrução
73701,2267685-33,Sim
73701,2192288-85,Não
73701,2279744-57,Não
73701,2279744-54,Sim
73701,2279744-49,Sim
73701,2279744-42,Sim
73701,2283436-69,Não
73701,2283436-67,Sim
73701,2283436-58,Não
73701,2283436-57,Sim
73701,2290114-13,Não
73701,2330598-8,Sim
73701,1701050-140,Sim
73701,1701050-129,Não
73701,1701050-124,Sim
73701,2306112-69,Sim
73701,2306112-62,Sim
73701,2306112-59,Sim
73701,2326450-98,Sim
73701,2326450-90,Sim
73701,2329218-195,Não
73701,2331627-9,Obstrução
73701,2331627-7,Obstrução
73701,2329218-168,Não
73701,2329218-165,Não
73701,2329218-162,Não
73701,2329218-159,Sim
73701,2329218-156,Não
73701,2329218-153,Não
73701,2329218-151,Obstrução
73701,2329218-135,Sim
73701,2329218-133,Obstrução
73701,2326450-85,Sim
73701,2330227-45,Não
73701,1301482-127,Sim
109429,2193540-135,Não
109429,2192459-734,Sim
109429,2192459-730,Sim
109429,2192459-727,Sim
109429,2192459-724,Sim
109429,2192459-705,Não
109429,2192459-704,Não
109429,2192459-696,Sim
109429,2192459-692,Não
109429,2192459-690,Não
109429,2192459-671,Não
109429,2192459-668,Sim
109429,2192459-665,Sim
109429,2192459-662,Não
109429,2192459-657,Sim
109429,2192459-653,Sim
109429,2192459-649,Sim
109429,2192459-646,Não
109429,2192459-640,Não
109429,2192459-636,Sim
109429,2192459-625,Não
109429,2192459-619,Não
109429,2192459-616,Sim
109429,2192459-612,Não
109429,2192459-609,Não
109429,2192459-601,Sim
109429,2226336-8,Sim
109429,2215381-8,Sim
109429,2226362-7,Sim
109429,2209381-77,Não
109429,2236213-24,Não
109429,2242488-56,Não
109429,2242488-47,Sim
109429,2242140-81,Sim
109429,2242140-72,Não
109429,2230815-71,Não
109429,2230815-65,Não
109429,2242868-76,Não
109429,2229308-92,Sim
109429,2229308-89,Sim
109429,2229308-83,Sim
109429,2229308-80,Sim
109429,2229308-77,Sim
109429,2229308-75,Não
109429,2229308-71,Não
109429,2229308-70,Não
109429,2229308-66,Sim
109429,2229308-65,Sim
109429,2229308-64,Sim
109429,2229308-56,Sim
109429,2229308-55,Sim
109429,2229308-53,Não
109429,2229308-50,Não
109429,2229308-44,Sim
109429,2229308-40,Não
109429,2206395-99,Não
109429,2206395-58,Não
109429,2206395-55,Não
109429,2244243-71,Não
109429,2244243-62,Sim
109429,2242888-115,Sim
109429,2242888-114,Sim
109429,2242888-111,Sim
109429,2242888-108,Sim
109429,2242888-105,Não
109429,2242888-95,Não
109429,2242888-93,Não
109429,2242888-78,Não
109429,2242888-71,Sim
109429,2242888-67,Sim
109429,2242888-66,Sim
109429,2242888-60,Não
109429,2242888-56,Não
109429,2242888-48,Não
109429,2242888-38,Não
109429,2246357-57,Não
109429,2242887-152,Não
109429,2255237-7,Sim
109429,2230248-6,Sim
109429,1198512-279,Sim
109429,1198512-272,Sim
109429,1198512-257,Sim
109429,1198512-254,Não
109429,1198512-250,Sim
109429,2236858-34,Não
109429,2253471-108,Não
109429,2255096-53,Não
109429,2255096-29,Não
109429,2253827-32,Não
109429,593065-189,Não
109429,593065-178,Sim
109429,2277242-56,Sim
109429,2279545-9,Sim
109429,2267685-96,Sim
109429,2267685-64,Não
109429,2267685-56,Não
109429,2267685-46,Sim
109429,2267685-38,Não
109429,2267685-33,Não
109429,2279744-57,Sim
109429,2279744-54,Não
109429,2279744-49,Não
109429,2283436-57,Não
109429,2290114-13,Sim
109429,2203957-126,Não
109429,2203957-123,Sim
109429,2203957-115,Sim
109429,2190265-63,Sim
109429,2304142-11,Sim
109429,2304142-8,Não
109429,2249925-110,Não
109429,2313396-56,Sim
109429,2311299-78,Não
109429,2311299-67,Sim
109429,2313734-83,Sim
109429,2313734-76,Sim
109429,2313734-73,Sim
109429,2313734-65,Sim
109429,2313734-62,Não
109429,2313734-59,Sim
109429,2313734-53,Não
109429,2313734-42,Não
109429,2313734-37,Não
109429,2311300-91,Sim
109429,2311300-88,Sim
109429,2311300-86,Não
109429,2311300-84,Sim
109429,2311300-78,Sim
109429,2311300-69,Não
109429,2311300-66,Sim
109429,2311300-63,Sim
109429,2311300-60,Sim
109429,2311300-57,Não
109429,2311300-33,Não
109429,2242238-17,Sim
109429,2319794-7,Sim
109429,2310615-55,Sim
109429,2318553-54,Sim
109429,2318553-51,Sim
109429,2318553-48,Sim
109429,2300880-94,Sim
109429,2300880-91,Sim
109429,2300880-88,Não
109429,2319485-10,Sim
109429,2319485-7,Não
109429,2300880-79,Sim
109429,2300880-76,Não
109429,2330598-8,Sim
109429,1701050-140,Sim
109429,1701050-129,Não
109429,2306112-62,Sim
109429,2306112-59,Sim
109429,2326450-98,Sim
109429,2326450-90,Sim
109429,2329218-195,Não
109429,2329218-192,Sim
109429,2329218-182,Sim
109429,2329218-177,Não
109429,2331627-9,Sim
109429,2331627-7,Não
109429,2329218-168,Sim
109429,2329218-165,Sim
109429,2329218-162,Não
109429,2329218-159,Sim
109429,2329218-156,Sim
109429,2329218-153,Sim
109429,2329218-135,Sim
109429,2329218-133,Não
109429,2326450-85,Sim
109429,2330227-51,Sim
109429,2330227-45,Sim
109429,2330227-41,Sim
109429,1301482-127,Não
141335,2192459-734,Sim
141335,2192459-730,Não
141335,2192459-727,Não
141335,2192459-724,Não
141335,2192459-705,Obstrução
141335,2192459-704,Não
141335,2192459-696,Não
141335,2192459-692,Sim
141335,2192459-690,Obstrução
141335,2192459-671,Não
141335,2192459-668,Sim
141335,2192459-665,Não
141335,2192459-662,Obstrução
141335,2192459-657,Não
141335,2192459-653,Não
141335,2192459-649,Não
141335,2192459-646,Obstrução
141335,2192459-640,Sim
141335,2192459-636,Não
141335,2192459-625,Obstrução
141335,2192459-619,Obstrução
141335,2192459-616,Obstrução
141335,2192459-612,Obstrução
141335,2192459-609,Obstrução
141335,2192459-601,Não
141335,2209381-77,Obstrução
141335,2236213-24,Sim
141335,2242488-56,Sim
141335,2242488-47,Não
141335,2242140-81,Sim
141335,2242140-72,Sim
141335,2242140-63,Sim
141335,2230815-71,Não
141335,2230815-65,Sim
141335,2242868-76,Sim
141335,2229308-92,Não
141335,2229308-89,Não
141335,2229308-83,Não
141335,2229308-80,Não
141335,2229308-77,Não
141335,2229308-75,Não
141335,2229308-71,Não
141335,2229308-70,Não
141335,2229308-66,Não
141335,2229308-65,Não
141335,2229308-64,Não
141335,2229308-55,Não
141335,2206395-99,Não
141335,2206395-58,Sim
141335,2206395-55,Não
141335,2244243-71,Sim
141335,2244243-62,Não
141335,2242888-114,Não
141335,2242888-111,Não
141335,2242888-108,Sim
141335,2242888-105,Sim
141335,2242888-100,Não
141335,2242888-95,Sim
141335,2242888-78,Sim
141335,2242888-71,Não
141335,2242888-67,Não
141335,2242888-66,Não
141335,2242888-60,Sim
141335,2242888-56,Sim
141335,2242888-48,Sim
141335,2242888-38,Sim
141335,2246357-57,Sim
141335,2242887-152,Sim
141335,2255237-7,Não
141335,2253458-7,Sim
141335,2230248-6,Não
141335,1198512-279,Sim
141335,1198512-272,Sim
141335,1198512-257,Sim
141335,1198512-254,Sim
141335,1198512-250,Sim
141335,2236858-34,Não
141335,2256542-68,Não
141335,2256542-32,Não
141335,2253471-108,Sim
141335,2255096-53,Sim
141335,2255096-29,Sim
141335,593065-189,Sim
141335,593065-178,Não
141335,593065-172,Sim
141335,593065-141,Sim
141335,2251926-55,Não
141335,2279545-9,Sim
141335,2267685-96,Não
141335,2267685-64,Sim
141335,2267685-56,Obstrução
141335,2267685-46,Obstrução
141335,2267685-38,Sim
141335,2267685-33,Sim
141335,2279744-57,Não
141335,2279744-54,Sim
141335,2279744-49,Sim
141335,2279744-42,Sim
141335,2283436-69,Não
141335,2283436-67,Sim
141335,2283436-58,Não
141335,2283436-57,Sim
141335,2290114-13,Não
141335,2203957-123,Não
141335,2203957-115,Sim
141335,2190265-63,Sim
141335,2304142-11,Não
141335,2304142-8,Sim
141335,2249925-120,Sim
141335,2249925-113,Não
141335,2249925-110,Sim
141335,2313396-56,Sim
141335,2311299-78,Sim
141335,2311299-67,Sim
141335,2313734-83,Não
141335,2313734-76,Não
141335,2313734-73,Sim
141335,2313734-70,Não
141335,2313734-65,Não
141335,2313734-62,Sim
141335,2313734-59,Não
141335,2313734-53,Obstrução
141335,2313734-42,Obstrução
141335,2313734-37,Abstenção
141335,2311300-91,Sim
141335,2311300-88,Sim
141335,2311300-86,Sim
141335,2311300-84,Sim
141335,2311300-81,Não
141335,2311300-78,Sim
141335,2311300-69,Sim
141335,2311300-66,Não
141335,2311300-63,Sim
141335,2311300-60,Sim
141335,2311300-57,Não
141335,2311300-33,Não
141335,2242238-17,Não
141335,2319794-7,Não
141335,2310615-55,Não
141335,2318553-54,Não
141335,2318553-51,Sim
141335,2318553-48,Sim
141335,2300880-94,Sim
141335,2300880-91,Sim
141335,2300880-88,Não
141335,2319485-10,Sim
141335,2319485-7,Não
141335,2300880-79,Sim
141335,2300880-76,Não
141335,2330598-8,Sim
141335,1701050-140,Sim
141335,1701050-129,Não
141335,1701050-124,Sim
141335,2306112-69,Sim
141335,2306112-62,Sim
141335,2306112-59,Sim
141335,2326450-98,Sim
141335,2326450-90,Sim
141335,2329218-195,Não
141335,2329218-192,Não
141335,2329218-182,Sim
141335,2329218-177,Obstrução
141335,2331627-9,Obstrução
141335,2331627-7,Obstrução
141335,2329218-168,Não
141335,2329218-165,Não
141335,2329218-162,Não
141335,2329218-159,Sim
141335,2329218-156,Não
141335,2329218-153,Não
141335,2329218-151,Obstrução
141335,2329218-135,Sim
141335,2326450-85,Sim
141335,2330227-51,Não
141335,1301482-127,Sim
204358,2193540-135,Sim
204358,2192459-734,Sim
204358,2192459-730,Sim
204358,2192459-727,Sim
204358,2192459-724,Sim
204358,2192459-705,Não
204358,2192459-704,Não
204358,2192459-696,Sim
204358,2192459-692,Não
204358,2192459-690,Não
204358,2192459-671,Não
204358,2192459-668,Sim
204358,2192459-665,Sim
204358,2192459-662,Não
204358,2192459-657,Sim
204358,2192459-653,Sim
204358,2192459-649,Sim
204358,2192459-646,Não
204358,2192459-640,Não
204358,2192459-636,Sim
204358,2192459-625,Não
204358,2192459-619,Não
204358,2192459-616,Sim
204358,2192459-609,Não
204358,2192459-601,Sim
204358,2215381-8,Sim
204358,2209381-77,Não
204358,2236213-24,Não
204358,2242488-56,Não
204358,2242488-47,Sim
204358,2242140-81,Sim
204358,2242140-72,Não
204358,2242140-63,Não
204358,2230815-71,Sim
204358,2230815-65,Não
204358,2242868-76,Sim
204358,2229308-80,Sim
204358,2229308-77,Sim
204358,2229308-75,Sim
204358,2229308-71,Sim
204358,2229308-70,Sim
204358,2229308-66,Sim
204358,2229308-65,Sim
204358,2229308-64,Sim
204358,2229308-56,Sim
204358,2229308-55,Sim
204358,2229308-53,Não
204358,2229308-50,Não
204358,2229308-44,Sim
204358,2229308-40,Não
204358,2206395-99,Não
204358,2206395-58,Sim
204358,2242888-108,Sim
204358,2242888-78,Sim
204358,2242888-71,Sim
204358,2242888-67,Sim
204358,2242888-66,Sim
204358,2242888-60,Não
204358,2242888-56,Não
204358,2242888-48,Não
204358,2255237-7,Sim
204358,2253458-7,Sim
204358,2230248-6,Sim
