id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2254695-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254695-35,2020-09-29,2020-09-29T18:25:50,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1
2256542-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-72,2020-09-29,2020-09-29T18:13:41,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Aprovada a Redação Final assinada pela Relator, Dep. André de Paula (PSD/PE).",1
2256542-70,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-70,2020-09-29,2020-09-29T18:12:42,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Aprovada a Emenda de Redação nº 1.,1
2256542-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-68,2020-09-29,2020-09-29T18:10:12,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Mantido o texto. Sim: 338; não: 114; abstenção: 1; total: 453.,
2256542-64,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-64,2020-09-29,2020-09-29T17:08:24,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Mantido o texto.,
2256542-58,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-58,2020-09-29,2020-09-29T16:26:54,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Rejeitada a Emenda n° 12.,0
2256542-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-53,2020-09-29,2020-09-29T16:01:14,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Rejeitadas as Emendas de Plenário de nºs 1, 2, 4 e 5.",0
2256542-51,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-51,2020-09-29,2020-09-29T16:00:10,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Aprovada a Medida Provisória nº 987, de 2020, na forma do Projeto de Lei de Conversão apresentado, ressalvados os destaques.",1
2256542-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-47,2020-09-29,2020-09-29T15:59:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2256542-45,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-45,2020-09-29,2020-09-29T15:56:27,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2256542-43,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-43,2020-09-29,2020-09-29T15:46:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Rejeitado o Requerimento.,0
2256542-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256542-32,2020-09-29,2020-09-29T15:11:28,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59984,,,Rejeitado o Requerimento. Sim: 25; não: 396;  total: 421.,0
2191205-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191205-34,2020-09-22,2020-09-22T19:24:36,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 606/2020, por ter sido aprovado o REQ 2391/2020 que está apensado ao primeiro.",1
2262948-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262948-7,2020-09-22,2020-09-22T19:24:34,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,REQ 2391/2020,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2262948,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1
2255135-45,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255135-45,2020-09-22,2020-09-22T19:20:21,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Gastão Vieira (PROS-MA).",1
2232229-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2232229-5,2020-09-22,2020-09-22T19:18:33,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,REQ 3165/2019,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232229,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1
2255135-43,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255135-43,2020-09-22,2020-09-22T19:17:13,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Rejeitada a Emenda de Comissão nº 26.,0
2253945-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253945-46,2020-09-22,2020-09-22T19:16:38,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Rejeitadas as Emendas de Plenário de nºs 1 a 5.,0
2255135-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255135-39,2020-09-22,2020-09-22T19:07:45,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Medida Provisória nº 982, de 2020, na forma do Projeto de Lei de Conversão apresentado, ressalvados os destaques.",1
2255135-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255135-37,2020-09-22,2020-09-22T19:06:18,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2255135-36,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255135-36,2020-09-22,2020-09-22T19:05:59,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253945-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253945-41,2020-09-22,2020-09-22T19:04:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Júlio Cesar (PSD-PI).",1
2253945-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253945-39,2020-09-22,2020-09-22T19:02:30,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Medida Provisória nº 973, de 2020, ressalvados os destaques.",1
2253945-36,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253945-36,2020-09-22,2020-09-22T18:58:57,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253945-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253945-35,2020-09-22,2020-09-22T18:57:40,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253471-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253471-112,2020-09-22,2020-09-22T18:20:30,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Alexandre Frota (PSDB-SP).",1
2253471-110,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253471-110,2020-09-22,2020-09-22T18:19:40,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Suprimido o texto.,
2253471-108,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253471-108,2020-09-22,2020-09-22T18:07:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Suprimido o texto. Sim: 176; não: 253; abstenção: 1; total: 430.,
2253471-104,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253471-104,2020-09-22,2020-09-22T17:41:27,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.824, de 2020, ressalvados os Destaques.",1
2206203-306,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-306,2020-09-22,2020-09-22T16:42:04,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Juscelino Filho (DEM-MA).",1
2206203-304,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-304,2020-09-22,2020-09-22T16:41:31,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Aprovadas as Emendas de Redação.,1
2206203-302,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-302,2020-09-22,2020-09-22T16:40:38,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Rejeitada a Emenda do Senado Federal nº 12.,0
2206203-299,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-299,2020-09-22,2020-09-22T16:27:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,Aprovada a Emenda do Senado Federal nº 3.,1
2206203-296,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-296,2020-09-22,2020-09-22T16:06:46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Rejeitadas as Emendas do Senado Federal de nºs  6, 7, 9 e 12 ao Projeto de Lei nº 3.267, de 2019.",0
2206203-294,https://dadosabertos.camara.leg.br/api/v2/votacoes/2206203-294,2020-09-22,2020-09-22T15:55:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59964,,,"Aprovadas as Emendas do Senado Federal de nºs 1, 2, 3, 4, 5, 8, 10 e 11 ao Projeto de Lei nº 3.267, de 2019.",1
2254052-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-53,2020-09-21,2020-09-21T18:47:18,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Dr. Luiz Antonio Teixeira Jr (PP-RJ).",1
2254052-48,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-48,2020-09-21,2020-09-21T18:40:15,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitada a Emenda de Comissão nº 10.,0
2254052-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-46,2020-09-21,2020-09-21T18:30:07,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovada a Medida Provisória nº 974, de 2020, na forma do Projeto de Lei de Conversão apresentado, ressalvados os destaques.",1
2254052-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-44,2020-09-21,2020-09-21T18:26:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitado o Destaque.,0
2254052-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-40,2020-09-21,2020-09-21T18:10:04,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2254052-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2254052-39,2020-09-21,2020-09-21T18:09:40,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2255096-59,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-59,2020-09-21,2020-09-21T17:32:00,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Aprovada a Redação Final assinado pela Dep. Cacá Leão (PP-BA).,1
2255096-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-57,2020-09-21,2020-09-21T17:31:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitada a Emenda nº 10.,0
2255096-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-53,2020-09-21,2020-09-21T17:18:39,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitada a Emenda de nº 4. Sim: 128; não: 295; total: 423.,0
2255096-48,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-48,2020-09-21,2020-09-21T16:49:17,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitada a Emenda de Comissão de nº 2.,0
2255096-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-44,2020-09-21,2020-09-21T16:35:44,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovada a Medida Provisória nº 980, de 2020, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1
2255096-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-41,2020-09-21,2020-09-21T16:26:16,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2255096-38,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-38,2020-09-21,2020-09-21T16:14:53,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2255096-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-35,2020-09-21,2020-09-21T15:48:05,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitado o Requerimento.,0
2255096-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255096-29,2020-09-21,2020-09-21T15:20:24,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitado o Requerimento. Sim 128; não 316; total 444.,0
2253827-63,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-63,2020-09-21,2020-09-21T14:59:11,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Aprovada a Emenda de Redação de nº 1.,1
2253827-58,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-58,2020-09-21,2020-09-21T14:53:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitadas as Emendas de Plenário de nºs 1 e 2.,0
2253827-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-56,2020-09-21,2020-09-21T14:51:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovada a Redação Final assinado pela Relator, Dep. Luis Miranda (DEM-DF).",1
2253827-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-54,2020-09-21,2020-09-21T14:49:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitada a Emenda de Comissão de nº 31.,0
2253827-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-50,2020-09-21,2020-09-21T14:40:47,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovada a Medida Provisória nº 971, de 2020, ressalvados os destaques.",1
2253827-48,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-48,2020-09-21,2020-09-21T14:33:48,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253827-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-47,2020-09-21,2020-09-21T14:33:21,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253827-42,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-42,2020-09-21,2020-09-21T14:09:32,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitado o Requerimento.,0
2253827-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253827-32,2020-09-21,2020-09-21T12:24:57,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59960,,,Rejeitado o Requerimento. Sim: 23; não: 364; total: 387.,0
2253046-36,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253046-36,2020-09-09,2020-09-09T13:36:47,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Hiran Gonçalves (PP-RR).",1
2253046-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253046-34,2020-09-09,2020-09-09T13:35:49,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovada a Medida Provisória nº 969, de 2020.",1
2253046-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253046-32,2020-09-09,2020-09-09T13:35:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253044-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253044-37,2020-09-09,2020-09-09T13:35:20,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Vitor Lippi (PSDB-SP).",1
2253046-31,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253046-31,2020-09-09,2020-09-09T13:35:08,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253044-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253044-35,2020-09-09,2020-09-09T13:30:23,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovada a Medida Provisória nº 967, de 2020.",1
2253044-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253044-33,2020-09-09,2020-09-09T13:28:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2253044-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2253044-32,2020-09-09,2020-09-09T13:27:50,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59923,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1
2251976-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251976-39,2020-09-01,2020-09-01T22:27:30,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Vermelho (PSD-PR).",1
2251976-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251976-37,2020-09-01,2020-09-01T22:26:14,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovada a Medida Provisória nº 963, de 2020.",1
2251976-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251976-35,2020-09-01,2020-09-01T22:25:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1
2251976-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251976-34,2020-09-01,2020-09-01T22:24:49,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1
2251930-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251930-37,2020-09-01,2020-09-01T22:14:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovada a Redação Final assinada pela Relatora, Dep. Professora Dorinha Seabra Rezende (DEM-TO).",1
2251930-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251930-35,2020-09-01,2020-09-01T22:12:34,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovada a Medida Provisória nº 962, de 2020.",1
2251930-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2251930-33,2020-09-01,2020-09-01T22:10:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1
593065-201,https://dadosabertos.camara.leg.br/api/v2/votacoes/593065-201,2020-09-01,2020-09-01T21:52:26,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59915,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Laercio Oliveira (PP-SE).",1
